Corporation;52WeekLow;52WeekHigh;ShortRatio;ShortPercent;PriceToEarningsRatio;PriceToBookRatio;ShareYield;50DayMovingAverage;200DayMovingAverage;Country;OperativeMarge;BETA;EmployeeCount
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LincolnNationalCorporation;15.3781;59.1431;3.93;0.3306;12.8506;0.4461;0.0334;48.7788;39.0561;United States;0.0736;2.2551;11357
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ResMedInc;112.7245;223.8435;2.7;0.3059;45.6235;11.0642;0.0073;210.7935;190.9025;United States;0.2833;0.3155;7770
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#VistraCorp;11.0613;22.8999;1.75;0.3042;10.9771;1.0838;0.0275;18.7888;18.7871;United States;0.1839;0.9066;5475
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ElementSolutionsInc;5.3302;18.25;2.65;0.0575;37.2479;1.9329;0.0112;15.4044;12.2525;United States;0.1304;1.7937;4400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FreshDelMonteProduceInc;20.6124;37.1408;4.8;0.3766;51.4316;0.6895;0.0166;24.9197;23.8149;Cayman Islands;0.0186;0.7239;38000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#FortuneBrandsHome&Security,Inc;33.5832;92.3276;1.64;0.2735;24.3592;4.7076;0.0121;84.7762;80.1109;United States;0.1363;1.6546;24700
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ViadCorp;11.25;70.0019;4.28;0.0;21.6275;4.925;0.024;31.9635;22.6471;United States;-0.1008;1.9228;5361
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Yum!Brands,Inc;54.1541;110.66;2.73;0.5418;31.5215;0.0;0.0173;106.3512;96.3774;United States;0.3177;1.0084;34000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BrandywineRealtyTrust;7.0733;15.3663;3.53;0.5352;6.837000000000001;1.1112;0.065;11.5203;10.7684;United States;0.1833;1.1554;337
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#H.B.FullerCompany;23.397;55.28;4.32;0.3638;23.4751;2.1003;0.0125;52.6426;48.3936;United States;0.0815;1.7407;6369
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EnterpriseProductsPartnersL.P;9.5077;26.6096;4.3;0.8641;9.5143;1.7282;0.0909;20.0447;18.128;United States;0.1906;1.347;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TeekayLNGPartnersL.P;6.5474;14.2453;0.23;0.3772;10.1596;0.6391;0.0873;11.897;11.3564;Bermuda;0.4703;1.4409;2009
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EuronavNV;6.7357;10.8115;2.19;0.5398;2.4907;0.6697;0.2075;8.1179;8.7153;Belgium;0.4968;0.1535;2910
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Carter's,Inc;60.17;111.7282;4.25;0.1333;30.4434;5.0457;0.0317;91.1977;85.3821;United States;0.094;1.2031;20300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Autoliv,Inc;38.16;95.43;2.84;0.4429;51.5694;3.7858;0.0622;86.3765;75.0053;Sweden;0.0847;1.8583;59423
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ProAssuranceCorporation;12.5536;36.8069;2.59;0.0;1251.5;0.7472;0.0112;17.0982;15.4436;United States;-0.1619;0.264;961
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#O-IGlass,Inc;4.305;14.9579;3.53;0.0376;6.0745;10.8228;0.0258;11.8226;10.8387;United States;0.0691;1.8021;25500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#XeroxHoldingsCorporation;14.0162;36.6496;2.38;0.4608;5.4668;0.8222;0.0431;22.6574;19.0574;United States;0.0889;1.8346;25500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MercuryGeneralCorporation;32.0953;52.48;2.27;0.5772;12.0856;1.5083;0.0485;47.7729;43.5942;United States;0.0802;0.3921;4500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConagraBrands,Inc;22.3863;39.0353;2.93;0.5078;17.8621;2.1883;0.0304;35.8529;36.2308;United States;0.1758;0.7958;16500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CimarexEnergyCo;11.8628;53.7193;2.05;0.4886;8.2258;2.5065;0.0235;37.1412;29.1168;United States;0.0861;2.5323;747
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MineralsTechnologiesInc;27.2017;65.51;2.99;0.0519;19.3581;1.4509;0.0032;61.4776;53.6481;United States;0.1277;1.5286;3628
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#InternationalPaperCompany;25.5272;51.99;2.88;0.6529;39.8397;2.7577;0.0412;49.4079;41.6058;United States;0.0919;1.1223;50000
https://spec.edmcouncil.org/fibo/ontology/FBC/FunctionalEntities/NorthAmericanEntities/USFinancialServicesEntitiesIndividuals/ThomsonReutersCorporation;51.4341;89.1293;3.16;0.9048;21.7157;4.1899;0.0186;80.7268;76.7155;Canada;0.1988;0.3015;24400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BHPGroup;29.1989;52.97;6.23;0.9108;16.535;2.7823;0.0417;44.8997;54.5578;Australia;0.3529;0.9401;31589
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EssentialPropertiesRealtyTrust,Inc;5.7548;27.7733;3.58;0.7949;37.5221;1.4363;0.0458;20.6962;18.1136;United States;0.5232;1.3527;27
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#OmegaHealthcareInvestors,Inc;12.4603;42.2699;4.83;0.8375;52.3343;2.2564;0.0738;36.5541;32.3628;United States;0.5066;0.99;49
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TrinseoS.A;13.4432;52.69;4.73;2.4151;52.1304;3.3336;0.0062;43.6515;30.7708;United States;-0.0099;1.632;2700
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Argan,Inc;28.7677;54.5;2.57;6.6667;103.0176;2.231;0.0214;45.9871;43.8358;United States;0.0118;0.6205;1154
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AshlandGlobalHoldingsInc;38.4421;82.9752;3.01;0.3929;25.3971;1.5295;0.0146;75.4547;73.4467;United States;0.083;1.3512;4500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KornFerry;21.1587;45.86;2.25;0.2353;150.0;1.9829;0.0092;41.2647;32.8802;United States;0.0821;1.6189;8198
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#StandexInternationalCorporation;37.0393;81.08;3.46;0.25;54.861999999999995;2.0775;0.0124;76.8106;63.5925;United States;0.1095;1.3759;3800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AmericanEagleOutfitters,Inc;6.4243;20.03;4.07;1.25;7.0982;3.0321;0.0139;16.6432;13.3732;United States;-0.0044;1.4073;8000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GrahamCorporation;10.0982;20.9643;2.19;2.9158;101.2;1.5238;0.028999999999999998;15.4362;13.7673;United States;0.0152;0.8661;337
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#MetLife,Inc;21.9869;51.2674;2.54;0.2974;7.6904;0.5685;0.0392;46.6252;40.3411;United States;0.1171;1.3643;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#FidelityNationalFinancial,Inc;18.4443;47.3765;1.55;0.3176;11.4265;1.5845;0.0368;37.1276;33.6167;United States;0.1513;1.295;25063
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GracoInc;38.0547;73.45;3.71;0.3915;41.3429;10.4669;0.0104;69.3797;60.2261;United States;0.2481;0.5617;3700
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ManpowerGroupInc;48.2219;98.2437;2.22;0.5256;61.7248;2.0307;0.0259;89.5206;76.3561;United States;0.0227;2.0593;28000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EPRProperties;12.2017;70.7127;5.24;0.6109;211.8182;0.9075;0.1792;33.3615;30.7596;United States;0.3911;1.8247;62
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#La-Z-BoyIncorporated;15.5184;42.5286;4.84;0.1584;24.0145;2.5619;0.0141;38.9762;33.1767;United States;0.1054;1.1659;9500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheBuckle,Inc;10.7883;31.127;12.64;1.2315;12.8183;3.3571;0.0413;29.4294;21.9818;United States;0.1679;1.1612;2800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#JanusHendersonGroupPlc;11.0037;34.47;4.4;0.5496;70.368;1.3081;0.0443;30.5785;24.4013;United Kingdom;0.263;1.3911;2335
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RayonierInc;15.4839;31.7391;5.23;3.7539;68.1671;2.8264;0.0368;28.9194;27.4961;United States;0.1178;1.0052;353
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ApartmentInvestmentAndManagementCompany;28.9238;65.6531;4.75;2.4408;31.8275;2.9767;0.05;38.4854;43.8772;United States;0.1336;0.6856;950
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AptivPLC;29.22;125.76;1.96;0.1183;18.6256;4.4829;0.0176;112.1068;91.3571;Ireland;0.0551;2.2488;141000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Oil-DriCorporationOfAmerica;27.9177;38.1859;2.29;0.4144;13.5238;1.7063;0.0305;35.22;35.4764;United States;0.037000000000000005;0.4976;803
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ONEGas,Inc;62.3447;94.4159;5.99;0.6085;21.6254;1.8475;0.0281;78.2715;74.7297;United States;0.1971;0.3097;3600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#RyderSystem,Inc;21.6792;64.71;3.44;0.0;15.5139;1.6045;0.0358;60.8218;47.1099;United States;0.0381;1.9974;39900
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GrahamHoldingsCompany;264.7662;630.8302;2.73;0.2727;13.3998;0.8099;0.0109;471.2723;414.3412;United States;0.1007;1.0866;12053
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TexasPacificLandTrust;290.7282;806.0636;7.86;0.995;28.1401;10.337;0.0138;656.543;557.9074;United States;0.7336;2.1234;102
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WhirlpoolCorporation;62.4334;205.9655;6.35;0.2889;13.0856;3.5847;0.0277;189.1115;174.3281;United States;0.0825;1.9081;77000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NorthwestNaturalHoldingCompany;42.33;75.2194;8.55;0.9284;22.8465;1.6385;0.0417;48.2491;49.7633;United States;0.1354;0.4299;1200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GenuinePartsCompany;48.451;103.5892;2.16;0.6054;316.129;4.7565;0.0315;98.1974;94.7029;United States;0.0585;1.0677;55000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LindePlc;144.9332;268.7765;1.69;0.49200000000000005;62.8902;2.9169;0.0146;253.9897;240.9247;United Kingdom;0.1413;0.8157;74648
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#InternationalGameTechnologyPLC;3.6;17.14;1.84;3.3333;63.3478;3.4676;0.0478;14.1676;11.2796;United Kingdom;0.0983;2.2835;11000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;20.6126;59.2383;0.22;1.0176;12.5685;0.8517;0.0396;34.2615;29.4213;Netherlands;0.0287;0.986;83000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KadantInc;52.2964;144.83;3.84;0.2013;34.1026;3.4276;0.0068;135.0262;118.5193;United States;0.1299;1.379;2700
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WesternMidstreamPartners,LP;2.6075;19.1904;1.57;0.6133;11.4121;2.1542;0.09;13.9782;10.332;United States;0.4382;3.8976;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AcuityBrands,Inc;67.1742;140.7892;7.04;0.063;18.5072;2.0975;0.0045;107.3888;102.0812;United States;0.1122;1.5066;11500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#3MCompany;117.7127;179.63;2.83;0.7067;20.4984;8.4736;0.0336;173.6153;164.5812;United States;0.2119;0.9234;96163
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NucorCorporation;26.4816;57.0528;1.87;0.6358;37.7234;1.5368;0.0305;54.2909;47.4739;United States;0.0652;1.3522;26800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TollBrothers,Inc;13.1361;50.35;2.94;0.1275;12.7853;1.1682;0.0101;45.9874;42.4396;United States;0.0853;1.6777;4500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MaxarTechnologiesInc;7.1698;39.53;6.74;0.0408;6.2002;2.0562;0.001;31.1403;24.9875;United States;-0.0084;1.189;5800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NationalHealthInvestors,Inc;29.1593;84.6987;2.68;0.7819;16.2371;2.1282;0.0638;67.2576;62.4821;United States;0.6811;0.8803;17
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SouthwestGasHoldings,Inc;44.5793;79.6534;1.92;0.6226;15.3061;1.3049;0.0375;64.5679;66.4301;United States;0.1205;0.1213;8944
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#HavertyFurnitureCompanies,Inc;9.7895;31.1799;0.81;2.9468;13.9826;2.0148;0.0276;28.0512;21.7868;United States;0.0287;1.5895;3425
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CraneCo;36.0162;87.20299999999999;1.75;0.3891;215.1247;2.9658;0.0224;72.2735;59.8182;United States;0.1163;1.6394;11000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BestBuyCo.,Inc;47.2757;124.2072;1.25;0.3385;15.2073;6.499;0.0217;108.2009;105.1074;United States;0.0526;1.5659;125000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Domino'sPizza,Inc;267.8203;434.6938;2.63;0.2671;32.8164;0.0;0.0081;388.4176;393.8546;United States;0.1757;0.39;13100
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HyattHotelsCorporation;24.02;94.7586;5.64;0.2348;22.4332;2.2117;0.0154;72.4568;58.8179;United States;-0.2636;1.5396;55000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KenonHoldingsLtd;9.6105;30.25;0.72;0.3394;4.6149;1.5976;0.0536;26.0925;22.676;Singapore;0.0927;0.9911;114
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TransUnion;52.3667;102.8;1.39;0.1017;58.7101;8.3473;0.003;96.0841;88.8182;United States;0.2251;1.2209999999999999;8000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MarriottVacationsWorldwideCorporation;30.1;157.67;4.24;0.2687;4413.5;2.0709;0.0233;132.7018;102.6601;United States;0.071;2.5543;22000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#StrykerCorporation;123.0139;245.34;2.37;0.3312;53.153999999999996;6.8601;0.0103;235.2715;208.1319;United States;0.2161;0.8856;40000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ArdaghGroupS.A;8.9243;20.6477;1.04;0.3806;2.8295;0.0;0.0336;17.435;14.9;Luxembourg;0.0679;1.1987;16000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AffiliatedManagersGroup,Inc;44.351000000000006;99.03;4.24;0.0256;42.6228;1.5473;0.0004;86.3485;75.3337;United States;0.2687;1.431;4000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CONMEDCorporation;37.3944;114.96;5.47;0.3604;12444.445;4.7235;0.0071;104.7229;86.6276;United States;0.0851;1.5318;3300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DelekUSHoldings,Inc;7.5354;32.4943;3.63;0.0;4.614;0.9353;0.1178;14.9612;14.6214;United States;-0.0467;2.1701;3600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NationalRetailProperties,Inc;22.9414;56.1794;2.19;0.7753;33.2143;1.8553;0.0508;40.035;36.6708;United States;0.5616;0.6934;70
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DHTHoldings,Inc;4.0083;7.2962;2.01;0.6535;2.7908;0.7919;0.153;5.305;5.3694;Bermuda;0.4959;-0.1328;17
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheMosaicCompany;6.4421;23.7;1.54;0.0;31.2557;0.9756;0.009000000000000001;21.5641;17.7419;United States;0.024;1.8304;12600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Hyster-YaleMaterialsHandling,Inc;29.6083;61.1988;7.06;0.7823;36.489000000000004;1.7183;0.0213;56.0115;44.3524;United States;0.0147;1.3071;7900
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AmericanWaterWorksCompany,Inc;95.4979;172.56;1.47;0.5614;40.6247;4.1276;0.0148;155.3656;144.0278;United States;0.3443;0.1843;6800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#HCAHealthcare,Inc;58.2514;166.5972;2.87;0.087;16.6289;0.0;0.0156;157.1238;131.8155;United States;0.1347;1.5806;210000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheWilliamsCompanies,Inc;7.9417;22.53;2.15;1.5686;112.6404;2.0923;0.0798;21.0721;20.2091;United States;0.3205;1.7024;4812
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NextEraEnergy,Inc;43.0407;78.1037;3.2;0.6161;38.9646;4.0535;0.0181;74.82;71.0383;United States;0.2905;0.1491;14800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LennoxInternationalInc;161.2478;318.8585;6.44;0.3239;29.5258;0.0;0.0112;283.4042;271.7947;United States;0.1256;0.8493;11200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheNewYorkTimesCompany;26.0087;52.4;9.22;0.24;55.1331;6.8398;0.0046;46.3288;43.95;United States;0.099;0.7963;4500
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GATXCorporation;49.6162;88.3184;31.58;0.37799999999999995;15.5129;1.5298;0.0231;82.6447;69.3044;United States;0.2183;1.0667;2165
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MGMGrowthPropertiesLLC;10.6317;32.9026;1.94;0.9885;63.3603;3.7951;0.0623;31.62;28.7517;United States;0.4631;0.8;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BrookfieldRenewablePartnersL.P;15.5601;43.42;0.33;0.0;115.5333;2.7362;0.0268;39.9811;33.2432;Bermuda;0.2694;0.7128;3000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RLICorp;64.8555;110.59;10.03;0.7863;37.3164;4.2533;0.0092;101.9791;90.8845;United States;0.1445;0.3234;882
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CoreLaboratoriesN.V;6.6686;41.2737;10.65;0.2828;5.5687;17.1974;0.0016;24.7303;20.6566;Netherlands;0.1146;3.3491;3800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EquifaxInc;102.257;196.47;2.5;0.2438;53.3296;8.0553;0.0081;179.4962;166.2562;United States;0.1678;1.2845;11000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#McDonald'sCorporation;121.9645;230.5398;1.81;0.7975;32.7353;0.0;0.024;213.4244;209.2234;United States;0.3816;0.5806;205000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CommercialMetalsCompany;10.5519;23.493000000000002;4.13;0.2515;8.8534;1.2724;0.0237;20.4832;20.6994;United States;0.0804;1.2352;11297
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GrafTechInternationalLtd;5.5375;12.9335;2.32;0.0642;5.9921;0.0;0.0041;8.8694;7.5302;United States;0.4966;0.9939;1346
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AvistaCorporation;31.0646;51.3065;6.88;0.895;21.6806;1.3471;0.0416;36.7765;36.3511;United States;0.1644;0.5192;1920
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AmericanEquityInvestmentLifeHoldingCompany;8.9657;33.766999999999996;2.1;0.2406;2.8871;0.44;0.0118;26.2985;25.1365;United States;0.4474;1.484;608
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Medifast,Inc;47.1865;207.393;5.39;0.5343;24.6102;16.5308;0.023;193.7461;167.125;United States;0.1352;1.5617;550
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DoverCorporation;62.1062;126.8819;2.58;0.3479;27.5054;5.505;0.0157;123.2197;111.4073;United States;0.1471;1.2982;24000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#PNMResources,Inc;26.5245;54.9884;2.79;0.494;19.8082;2.3548;0.027000000000000003;48.9994;44.3983;United States;0.2129;0.5008;1668
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#StarGroup,L.P;5.8391;9.98;0.62;0.4813;8.8191;1.5399;0.0563;9.6224;9.374;United States;0.0608;0.3659;3157
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EnergizerHoldings,Inc;26.057;52.465;4.27;0.5195;94.1591;9.6718;0.0279;42.4909;44.2606;United States;0.1579;1.1701;5900
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TysonFoods,Inc;41.7192;91.8109;1.33;0.3023;10.9966;1.5283;0.0276;65.3885;61.8852;United States;0.0888;0.7402;139000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EmployersHoldings,Inc;25.1407;43.5677;2.77;0.46299999999999997;11.3947;0.7935;0.0313;32.495;31.7619;United States;0.1497;-0.0378;704
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#OldRepublicInternationalCorporation;11.4495;22.5341;2.35;0.8232;18.7179;0.9616;0.0426;18.7224;16.7301;United States;0.0654;0.7402;9000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KiteRealtyGroupTrust;6.7918;18.6976;10.58;0.4408;226.6667;1.0061;0.0401;14.8447;12.0952;United States;0.1485;1.3942;133
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AlbemarleCorporation;48.3431;146.11;4.7;0.3291;38.6212;3.5784;0.0111;121.5532;95.4011;United States;0.1932;1.5753;6000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CelaneseCorporation;51.669;138.31;1.63;0.3293;27.0089;6.0522;0.0191;130.7871;109.7312;United States;0.1243;1.2262;7700
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UnumGroup;9.0896;28.8581;2.84;0.2192;4.9164;0.4099;0.0497;22.3818;18.9979;United States;0.1181;1.7701;10300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EdgewellPersonalCareCompany;20.4224;38.8036;7.33;0.0551;27.8871;1.3528;0.0171;35.5206;30.8749;United States;0.1321;0.9585;5800
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ArthurJ.Gallagher&Co;64.27;121.27;1.37;0.4063;30.3374;3.9966;0.015;113.2774;105.3563;United States;0.1462;0.7081;32000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DelekLogisticsPartners,LP;4.9623;33.8206;5.61;0.9624;8.1904;0.0;0.1119;29.8415;28.8304;United States;0.2926;2.9522;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BrinkerInternational,Inc;7.0;59.7;4.12;0.2249;114.5142;0.0;0.1252;52.8876;40.6411;United States;0.0357;2.6383;62200
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MGMResortsInternational;5.8983;33.8292;2.73;0.1048;10.6922;2.213;0.0003;29.2253;22.3546;United States;-0.2239;2.4136;63000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#MDUResourcesGroup,Inc;14.610999999999999;31.1544;1.79;0.4489;14.1613;1.7139;0.0323;25.3294;23.3969;United States;0.096;0.6955;13359
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheWaltDisneyCompany;79.07;183.4;1.33;0.0;51.2183;3.6921;0.0;158.9365;132.5707;United States;0.0667;1.1701;203000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PolarisInc;39.8866;108.9324;2.31;0.4;240.0;6.4292;0.026000000000000002;95.8744;96.8106;United States;0.0695;2.1024;14000
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NGLEnergyPartnersLP;1.4914;10.3364;1.54;0.0;4.0984;0.1534;0.1646;2.6118;3.6686;United States;0.0406;2.8793;1400
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Moody'sCorporation;163.1793;305.3273;3.18;0.21899999999999997;30.2176;34.9857;0.0077;278.0565;281.7489;United States;0.4663;1.1822;11397
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RPTRealty;4.615;14.4214;2.65;0.2588;11.2924;0.9917;0.1729;7.9268;6.4907;United States;0.1564;1.5344;104
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AnteroMidstreamCorporation;1.6664;8.57;3.83;0.0;16.0599;1.6147;0.1459;6.6453;6.1124;United States;0.5435;3.2341;547
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KimcoRealtyCorporation;7.311;19.5919;3.37;0.439;7.4344;1.147;0.0426;14.8409;12.5655;United States;0.3365;1.4388;502
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CRHPlc;17.6268;43.07;1.41;1.7806;17.1142;1.8202;0.0213;40.8932;38.1637;Ireland;0.1025;0.8915;80300
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#B&GFoods,Inc;10.4008;31.0724;23.77;0.8676;13.7345;2.3229;0.0675;28.2341;27.7571;United States;0.1521;0.5512;2952
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MurphyUSAInc;79.75399999999999;143.8267;4.48;0.0201;10.5771;4.1514;0.0077;129.5871;128.9069;United States;0.0534;0.9869;4600
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheHersheyCompany;108.0586;159.0686;1.94;0.5188;26.7386;15.1081;0.0211;150.2874;143.5949;United States;0.2189;0.2955;14520
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MacquarieInfrastructureCorporation;12.5;44.8391;4.12;0.0;68.4;1.7775;0.1666;33.9591;29.9279;United States;0.1457;1.548;3379
