issuer;shortRatioAmount;betaAmount;shortPercentAmount;lowAmount;highAmount;Low-High-Ratio;cluster
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#RoperTechnologies,Inc;3.29;1.0388;0.1673;238.9843;455.1298;0.5250904247535538;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WorthingtonIndustries,Inc;4.55;1.1013;0.3598;18.9185;54.8618;0.3448392141708803;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ValmontIndustries,Inc;2.31;1.179;0.2356;81.325;176.6191;0.4604541637908924;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheAllstateCorporation;2.31;0.7974;0.179;63.0761;123.242;0.5118068515603447;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ChinaDistanceEducationHoldingsLimited;0.72;0.9816;1.5978;5.76;10.968;0.5251641137855579;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#FMCCorporation;1.74;1.031;0.2752;55.7159;121.7689;0.4575544330284662;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ScienceApplicationsInternationalCorporation;2.32;1.0178;0.2383;44.7799;100.51;0.4455268132524127;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PhilipMorrisInternationalInc;1.72;0.769;0.9222;53.4987;86.61;0.6176965708347766;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#La-Z-BoyIncorporated;4.84;1.1659;0.1584;15.5184;42.5286;0.3648932718217858;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CrownCastleInternationalCorp.(REIT);1.61;0.3239;0.9373;111.5858;177.1312;0.629961294227104;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#FranklinResources,Inc;5.5;1.2845;0.416;14.3589;26.1663;0.5487554602675961;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EversourceEnergy;2.21;0.3066;0.6376;59.4502;96.8992;0.6135262210627127;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheMarcusCorporation;5.59;1.9123;0.0;6.84;33.7308;0.2027820271087552;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheCatoCorporation;4.88;0.8961;0.0;6.08;17.5442;0.3465532768664288;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#MDUResourcesGroup,Inc;1.79;0.6955;0.4489;14.611;31.1544;0.4689867241866317;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NationalFuelGasCompany;6.1;0.6835;0.6;30.1972;45.0734;0.6699561160240851;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EMCORGroup,Inc;2.87;1.1864;0.0681;41.6942;93.65;0.4452130272290443;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#EmployersHoldings,Inc;2.77;-0.0378;0.463;25.1407;43.5677;0.5770490523943196;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Abercrombie&FitchCo;2.96;1.8315;0.0608;7.415;23.82;0.3112930310663308;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Marsh&McLennanCompanies,Inc;2.0;0.853;0.3702;73.3508;120.0214;0.6111476786639717;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#DigitalRealtyTrust,Inc;2.95;0.0987;0.7191;102.4327;162.8052;0.6291733924960627;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SteelcaseInc;4.57;1.5974;0.4405;6.7801;19.5483;0.3468383439992224;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Alexander's,Inc;5.01;0.5879;2.4292;215.1026;330.6880000000001;0.6504699293593961;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BRTApartmentsCorp;2.29;0.6261;0.8148;5.5459;16.8963;0.3282316246752247;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AlbanyInternationalCorp;3.15;1.3979;0.2026;30.0778;78.9073;0.3811789276784277;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#MotorolaSolutions,Inc;2.41;0.7643;0.3385;119.1974;184.314;0.6467083346897142;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BGStaffing,Inc;2.87;2.4598;2.7778;5.5827;21.3922;0.2609689513000066;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;4.21;1.1045;0.382;106.2482;220.0;0.4829463636363636;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;3.86;1.1045;0.382;106.2482;220.0;0.4829463636363636;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;4.21;1.1045;0.4213;106.2482;220.0;0.4829463636363636;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;3.86;1.1045;0.4213;106.2482;220.0;0.4829463636363636;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;4.21;1.1045;0.382;102.9154;220.0;0.4677972727272727;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;3.86;1.1045;0.382;102.9154;220.0;0.4677972727272727;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;4.21;1.1045;0.4213;102.9154;220.0;0.4677972727272727;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;3.86;1.1045;0.4213;102.9154;220.0;0.4677972727272727;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;4.21;1.1045;0.382;106.2482;221.23;0.4802612665551688;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;3.86;1.1045;0.382;106.2482;221.23;0.4802612665551688;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;4.21;1.1045;0.4213;106.2482;221.23;0.4802612665551688;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;3.86;1.1045;0.4213;106.2482;221.23;0.4802612665551688;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;4.21;1.1045;0.382;102.9154;221.23;0.4651964019346382;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;3.86;1.1045;0.382;102.9154;221.23;0.4651964019346382;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;4.21;1.1045;0.4213;102.9154;221.23;0.4651964019346382;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ConstellationBrands,Inc;3.86;1.1045;0.4213;102.9154;221.23;0.4651964019346382;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#StanleyBlack&Decker,Inc;3.11;1.4824;0.3532;69.062;190.7859;0.3619869183204839;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#GrafTechInternationalLtd;2.32;0.9939;0.0642;5.5375;12.9335;0.4281516990760428;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#IntercontinentalExchange,Inc;1.87;0.6693;0.2771;62.9409;115.4;0.5454150779896013;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PitneyBowesInc;10.36;2.9081;0.6452;1.6077;7.6343;0.2105890520414445;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#JonesLangLaSalleIncorporated;3.2;1.4756;0.0514;78.29;178.55;0.4384766171940633;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#BadgerMeter,Inc;11.83;0.747;0.4192;43.2942;96.0;0.45098125;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#HanesbrandsInc;5.57;1.3974;0.3797;6.6902;17.528;0.3816864445458695;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Nordstrom,Inc;2.9;2.4346;0.0;11.72;42.8174;0.2737204968073727;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#HealthcareTrustOfAmerica,Inc;5.65;0.5496;0.7515;19.8536;32.9642;0.6022776223903508;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CommercialMetalsCompany;4.13;1.2352;0.2515;10.5519;23.493;0.4491508108798365;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AlamoGroupInc;2.2;0.9816;0.092;70.7214;145.35;0.4865593395252839;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Williams-Sonoma,Inc;4.86;1.7024;0.2794;25.4939;114.65;0.22236284343654603;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#L3HarrisTechnologies,Inc;1.61;0.7465;0.3004;140.1263;226.8975;0.6175753368811908;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AmericanFinancialGroup,Inc;1.94;0.9165;0.4474;43.1181;112.6988;0.3825959105154624;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CompassMineralsInternational,Inc;7.06;1.5722;1.1339;33.0963;66.25;0.4995667924528302;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WheatonPreciousMetalsCorp;3.28;0.3918;0.4482;18.4607;57.6022;0.3204860231032842;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WhiteMountainsInsuranceGroup,Ltd;1.53;0.5081;0.0068;629.21;1166.7825;0.539269315403685;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MurphyOilCorporation;4.25;3.3354;0.0;4.3475;26.8633;0.16183789780108926;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WabtecCorporation;3.26;1.7008;0.1253;34.8699;81.0347;0.4303082506629876;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Neenah,Inc;1.98;1.4693;0.7642;32.4319;69.8847;0.4640772586846621;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#WashingtonRealEstateInvestmentTrust;4.42;1.0163;0.7895;16.7176;30.5684;0.5468915612200835;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalCaribbeanGroup;2.72;2.8661;0.0;19.25;133.985;0.1436727991939396;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ElPasoElectricCompany;2.9;0.3782;0.7739;61.3628;68.43;0.896723659213795;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#VectorGroupLtd;6.15;1.1176;1.8182;7.9571;13.0431;0.6100620251320621;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RitchieBros.AuctioneersIncorporated;1.82;1.1753;0.5153;25.6161;78.3749;0.3268406084090697;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NovartisAG;2.13;0.5421;0.536;69.1801;96.2945;0.7184221321051565;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;0.22;0.986;1.0176;20.6126;58.2623;0.3537896718804441;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;2.01;0.986;1.0176;20.6126;58.2623;0.3537896718804441;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;0.22;0.986;2.0351;20.6126;58.2623;0.3537896718804441;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;2.01;0.986;2.0351;20.6126;58.2623;0.3537896718804441;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;0.22;0.986;1.0176;18.5811;58.2623;0.3189214981214267;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;2.01;0.986;1.0176;18.5811;58.2623;0.3189214981214267;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;0.22;0.986;2.0351;18.5811;58.2623;0.3189214981214267;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;2.01;0.986;2.0351;18.5811;58.2623;0.3189214981214267;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;0.22;0.986;1.0176;20.6126;59.2383;0.34796069434808224;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;2.01;0.986;1.0176;20.6126;59.2383;0.34796069434808224;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;0.22;0.986;2.0351;20.6126;59.2383;0.34796069434808224;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;2.01;0.986;2.0351;20.6126;59.2383;0.34796069434808224;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;0.22;0.986;1.0176;18.5811;59.2383;0.31366700259798136;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;2.01;0.986;1.0176;18.5811;59.2383;0.31366700259798136;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;0.22;0.986;2.0351;18.5811;59.2383;0.31366700259798136;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RoyalDutchShellPlc;2.01;0.986;2.0351;18.5811;59.2383;0.31366700259798136;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AltriaGroup,Inc;1.46;0.5601;0.7745;28.3163;47.3691;0.5977799873757365;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#SchlumbergerLimited;1.27;2.3003;1.0294;11.6415;39.6982;0.2932500717916682;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CarpenterTechnologyCorporation;3.57;2.2787;1.1111;13.1982;47.4723;0.27801897106312523;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#PeabodyEnergyCorporation;1.55;1.4852;0.0;0.84;10.25;0.08195121951219513;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AZZInc;3.03;1.5549;0.3864;19.0006;48.4749;0.39196780189335095;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Macy's,Inc;2.9;2.0121;0.0;4.38;17.8323;0.2456217089214515;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#WinnebagoIndustries,Inc;4.98;2.1066;0.1296;16.8183;72.4891;0.232011433443097;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NRGEnergy,Inc;2.86;0.9832;0.383;19.0159;39.1704;0.4854660662132631;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Phillips66PartnersLP;1.8;1.0829;0.8997;17.4509;59.0168;0.29569376855403884;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#NewmontCorporation;1.03;0.1617;0.5;32.5157;71.4657;0.454983299680826;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#MaterionCorporation;3.91;1.464;0.2116;25.9866;64.23;0.40458664175618864;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#JefferiesFinancialGroupInc;2.26;1.4409;0.2055;10.9038;24.67;0.4419862180786379;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AveryDennisonCorporation;1.74;0.9669;0.3592;75.8638;156.61;0.4844122342123746;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CenterPointEnergy,Inc;2.54;0.948;0.4485;11.3251;26.6356;0.4251865923801229;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EagleMaterialsInc;4.32;1.3087;0.0157;41.7594;102.65;0.40681344374086703;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#nVentElectricPlc;1.95;1.5215;0.4516;10.2383;27.9404;0.3664335514165867;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#MethodeElectronics,Inc;1.96;1.2808;0.1283;21.5138;39.0202;0.5513503262412801;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CinerResourcesLP;0.21;1.0115;1.6975;9.1368;17.8294;0.5124569531223708;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RalphLaurenCorporation;1.96;1.4441;0.3819;59.82;123.2331;0.4854215304167469;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ArchResources,Inc;5.73;1.0957;1.2281;21.8;76.2199;0.2860145447579963;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#W.R.Grace&Co;1.31;1.4835;0.3909;26.2681;70.2007;0.3741857274927458;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#CFIndustriesHoldings,Inc;1.17;1.2898;0.8363;19.1297;44.6808;0.4281413940663552;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#AirLeaseCorporation;5.42;2.1606;0.1253;8.2178;48.81800000000001;0.16833545003892006;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#CorningIncorporated;2.98;1.1738;0.6567;17.0547;38.44;0.4436706555671176;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#FlowersFoods,Inc;8.83;0.34700000000000003;0.6529;16.977;24.917;0.681342055624674;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ITTInc;2.19;1.558;0.2126;35.1247;79.63;0.44109883209845535;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheGorman-RuppCompany;7.77;0.5895;0.5086;21.1953;38.1539;0.5555211918047697;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#OmnicomGroupInc;5.0;0.8793;0.499;44.0431;77.5369;0.5680276100798458;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#BrunswickCorporation;5.68;1.9638;0.2166;24.9126;84.0;0.2965785714285715;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RegionalManagementCorp;4.72;1.4661;0.0475;10.2402;30.62;0.3344284781188765;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#LithiaMotors,Inc;7.23;1.9249;0.0784;55.4501;310.57;0.17854300157774414;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#SouthJerseyIndustries,Inc;9.51;0.8698;0.6825;17.9973;31.7929;0.5660792189451104;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;0.49;1.0173;0.2028;92.2174;204.53;0.4508746883097834;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;1.56;1.0173;0.2028;92.2174;204.53;0.4508746883097834;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;0.49;1.0173;0.238;92.2174;204.53;0.4508746883097834;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;1.56;1.0173;0.238;92.2174;204.53;0.4508746883097834;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;0.49;1.0173;0.2028;24.4557;204.53;0.11957023419547255;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;1.56;1.0173;0.2028;24.4557;204.53;0.11957023419547255;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;0.49;1.0173;0.238;24.4557;204.53;0.11957023419547255;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;1.56;1.0173;0.238;24.4557;204.53;0.11957023419547255;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;0.49;1.0173;0.2028;92.2174;38.91;2.3700179902338734;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;1.56;1.0173;0.2028;92.2174;38.91;2.3700179902338734;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;0.49;1.0173;0.238;92.2174;38.91;2.3700179902338734;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;1.56;1.0173;0.238;92.2174;38.91;2.3700179902338734;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;0.49;1.0173;0.2028;24.4557;38.91;0.6285196607555898;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;1.56;1.0173;0.2028;24.4557;38.91;0.6285196607555898;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;0.49;1.0173;0.238;24.4557;38.91;0.6285196607555898;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KansasCitySouthern;1.56;1.0173;0.238;24.4557;38.91;0.6285196607555898;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#HighwoodsProperties,Inc;1.81;1.1134;0.5289;24.0812;50.4168;0.4776423731771949;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#Aramark;5.49;1.8619;0.0;9.5332;46.5251;0.2049044494262237;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#OwensCorning;1.4;1.5312;0.2274;28.3496;78.99;0.3589011267249019;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#TheCoca-ColaCompany;1.55;0.5669;0.8542;35.3773;58.1404;0.6084805058100735;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#NuSkinEnterprises,Inc;3.54;1.3459;0.5051;12.0048;56.0239;0.21427997693841375;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#UrbanEdgeProperties;2.14;1.6793;0.7234;6.7429;18.9435;0.35594795048433503;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#VisaInc;3.39;0.9601;0.2425;133.304;220.39;0.6048550297200418;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#LasVegasSandsCorp;2.7;1.3549;0.0;33.3;72.8369;0.4571858494801399;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ChesapeakeUtilitiesCorporation;5.73;0.2436;0.4313;68.419;111.4;0.6141741472172352;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#RLICorp;10.03;0.3234;0.7863;64.8555;110.59;0.5864499502667511;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#GeneralMills,Inc;6.17;0.5617;0.5089;45.7293;65.5923;0.6971748208250055;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#KinrossGoldCorporation;1.34;1.1033;0.0952;2.6992;10.2362;0.2636916043062855;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheBuckle,Inc;12.64;1.1612;1.2315;10.7883;31.127;0.3465897773637036;0
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#EnerSys;5.36;1.5076;0.172;34.956;86.6891;0.4032340859462147;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#AmericanTowerCorporation(REIT);2.16;0.2714;1.0709;176.8732;270.8861;0.6529430635237466;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ContinentalResources,Inc;5.85;3.4551;0.0935;6.9;36.1363;0.19094373247952887;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#ResMedInc;2.7;0.3155;0.3059;112.7245;223.8435;0.5035862109018131;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#TheGap,Inc;2.01;1.5543;0.0;5.0664;26.99;0.1877139681363468;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#ParkHotels&ResortsInc;2.14;2.3068;0.0;3.7708;23.7871;0.15852289686426674;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#OGEEnergyCorp;1.38;0.6604;0.8061;22.1444;44.69300000000001;0.4954780390665205;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21#DollarGeneralCorporation;1.29;0.5102;0.1427;124.2737;225.25;0.551714539400666;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;3.5;0.6131;0.2818;77.6808;131.5788;0.5903747412197102;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;0.0;0.6131;0.2818;77.6808;131.5788;0.5903747412197102;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;3.5;0.6131;0.8508;77.6808;131.5788;0.5903747412197102;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;0.0;0.6131;0.8508;77.6808;131.5788;0.5903747412197102;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;3.5;0.6131;0.2818;75.0414;131.5788;0.5703152787531122;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;0.0;0.6131;0.2818;75.0414;131.5788;0.5703152787531122;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;3.5;0.6131;0.8508;75.0414;131.5788;0.5703152787531122;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;0.0;0.6131;0.8508;75.0414;131.5788;0.5703152787531122;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;3.5;0.6131;0.2818;77.6808;139.6884;0.5561005781439261;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;0.0;0.6131;0.2818;77.6808;139.6884;0.5561005781439261;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;3.5;0.6131;0.8508;77.6808;139.6884;0.5561005781439261;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;0.0;0.6131;0.8508;77.6808;139.6884;0.5561005781439261;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;3.5;0.6131;0.2818;75.0414;139.6884;0.5372056663259082;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;0.0;0.6131;0.2818;75.0414;139.6884;0.5372056663259082;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;3.5;0.6131;0.8508;75.0414;139.6884;0.5372056663259082;1
http://www.semanticweb.org/sp21/ontologies/2020/11/ontologysp21_nyse_data#Assurant,Inc;0.0;0.6131;0.8508;75.0414;139.6884;0.5372056663259082;1
